senator,party,ticker,gics_sector,transaction_date,excess_ret_90,cate,cate_lb,cate_ub
"David A Perdue , Jr",Republican,PEP,Consumer Staples,2018-05-22,0.1316920084654906,-0.006847932369641147,-0.04324950086203083,0.029553636122748535
Sheldon Whitehouse,Democrat,F,Consumer Discretionary,2018-05-24,-0.203734698386488,-0.01534091550952044,-0.04789517673650221,0.01721334571746133
Sheldon Whitehouse,Democrat,ADI,Information Technology,2018-05-24,-0.0262543280809891,-0.012645452839123886,-0.03977576231039809,0.014484856632150326
Sheldon Whitehouse,Democrat,IBM,Information Technology,2018-05-24,0.0721155302303957,-0.012645452839123886,-0.03977576231039809,0.014484856632150326
"David A Perdue , Jr",Republican,DIS,Communication Services,2018-05-24,0.1549458128597474,-0.010936790319050819,-0.04184846140481399,0.019974880766712354
Sheldon Whitehouse,Democrat,ETN,Industrials,2018-05-24,0.106690243713547,0.007788194865985466,-0.039289233147202195,0.05486562287917312
Sheldon Whitehouse,Democrat,BUD,Other,2018-05-24,-0.1103112029145207,-0.029234770896937497,-0.07613225617142963,0.017662714377554605
"David A Perdue , Jr",Republican,UHAL,Other,2018-05-29,-0.0110733168444193,-0.018834495320508543,-0.055782390117975256,0.018113399476958187
John Hoeven,Republican,AMZN,Consumer Discretionary,2018-06-01,0.1327372902730559,-0.0070414710634878796,-0.04370224835254716,0.02961930622557138
"A. Mitchell Mcconnell, Jr.",Republican,WFC,Financials,2018-06-01,-0.020679635274581,-0.005957367432646088,-0.027148480400492208,0.015233745535200027
Susan M Collins,Republican,MRK,Health Care,2018-06-04,0.1458917505799317,-0.008673152834564962,-0.04480713479984645,0.02746082913071651
Susan M Collins,Republican,TMO,Health Care,2018-06-04,0.0719721337206797,-0.008673152834564962,-0.04480713479984645,0.02746082913071651
Susan M Collins,Republican,UNH,Health Care,2018-06-04,0.076243967085118,-0.008673152834564962,-0.04480713479984645,0.02746082913071651
Susan M Collins,Republican,UNH,Health Care,2018-06-04,0.076243967085118,-0.008673152834564962,-0.04480713479984645,0.02746082913071651
Sheldon Whitehouse,Democrat,WMT,Consumer Staples,2018-06-06,0.1209829341411667,-0.021248531352218037,-0.05376296999902952,0.011265907294593428
Sheldon Whitehouse,Democrat,BA,Industrials,2018-06-06,-0.0327718125044689,-0.000603753728919184,-0.043319428711801305,0.042111921253962924
Sheldon Whitehouse,Democrat,BABA,Other,2018-06-06,-0.2996395337285493,-0.026536686987149064,-0.05109883612233085,-0.0019745378519672903
Sheldon Whitehouse,Democrat,DAL,Industrials,2018-06-06,-0.0393287800383028,-0.000603753728919184,-0.043319428711801305,0.042111921253962924
Sheldon Whitehouse,Democrat,GS,Financials,2018-06-06,-0.0827545723362797,-0.018067587970318166,-0.047941288138327605,0.011806112197691267
Sheldon Whitehouse,Democrat,LRCX,Information Technology,2018-06-06,-0.2822942845282371,-0.02000063965913735,-0.04763990261426815,0.007638623295993439
Sheldon Whitehouse,Democrat,PYPL,Financials,2018-06-06,-0.0792713769417037,-0.018067587970318166,-0.047941288138327605,0.011806112197691267
Sheldon Whitehouse,Democrat,C,Financials,2018-06-06,0.0233040886292021,-0.018067587970318166,-0.047941288138327605,0.011806112197691267
John Hoeven,Republican,MET,Financials,2018-06-07,-0.0686656732355133,-0.0017408424625971312,-0.03923595902019059,0.03575427409499633
John Hoeven,Republican,CVS,Health Care,2018-06-07,0.1254958198598532,-0.00420650391708735,-0.036118736560238465,0.027705728726063757
Sheldon Whitehouse,Democrat,KHC,Consumer Staples,2018-06-13,-0.0387513713198565,-0.010901644351380208,-0.04740732436798081,0.025604035665220383
Sheldon Whitehouse,Democrat,BTO,Other,2018-06-13,-0.1055119913878808,-0.026637240449461422,-0.06515565727813583,0.01188117637921303
Sheldon Whitehouse,Democrat,T,Communication Services,2018-06-13,0.0551487175058815,-0.010977991705252767,-0.04777775480428336,0.02582177139377781
Sheldon Whitehouse,Democrat,ON,Information Technology,2018-06-13,-0.3806400746499677,-0.01233286536153373,-0.039138020323981434,0.014472289600913991
Susan M Collins,Republican,STZ,Consumer Staples,2018-06-18,-0.0899756632376859,-0.0002904751067347061,-0.030204571197789656,0.02962362098432023
"David A Perdue , Jr",Republican,CZR,Other,2018-06-20,-0.1788112084883675,-0.02487368748099627,-0.06991453365605721,0.020167158694064647
"David A Perdue , Jr",Republican,LNG,Other,2018-06-21,-0.1441221621818816,-0.02798898159818439,-0.06823418470133702,0.012256221504968228
"David A Perdue , Jr",Republican,RF,Financials,2018-06-21,-0.1321728307022641,-0.010083453800917701,-0.039998022758829924,0.019831115156994504
"David A Perdue , Jr",Republican,RF,Financials,2018-06-21,-0.1321728307022641,-0.010083453800917701,-0.039998022758829924,0.019831115156994504
"David A Perdue , Jr",Republican,LNG,Other,2018-06-21,-0.1441221621818816,-0.02798898159818439,-0.06823418470133702,0.012256221504968228
"David A Perdue , Jr",Republican,UHAL,Other,2018-06-21,-0.1253885178201337,-0.02798898159818439,-0.06823418470133702,0.012256221504968228
"David A Perdue , Jr",Republican,BRK-B,Financials,2018-06-21,0.0524878371383679,-0.003559832378230372,-0.032514584362447405,0.025394919605986655
Pat Roberts,Republican,CVX,Energy,2018-06-22,-0.1120525874642771,-0.00863843403859273,-0.038445480588938534,0.02116861251175306
"David A Perdue , Jr",Republican,RF,Financials,2018-06-22,-0.1088049629467907,-0.005787673885914027,-0.034393375352293684,0.022818027580465625
Pat Roberts,Republican,AMZN,Consumer Discretionary,2018-06-25,-0.045745522558072,-0.012049663876787403,-0.04182125607277051,0.01772192831919571
Pat Roberts,Republican,NFLX,Communication Services,2018-06-25,-0.2216746008043389,-0.0069801274731952755,-0.03708422644793702,0.023123971501546468
"David A Perdue , Jr",Republican,RF,Financials,2018-06-25,-0.0752409748357806,-0.011464238332332774,-0.042910069337204496,0.019981592672538927
"David A Perdue , Jr",Republican,SU,Other,2018-06-26,-0.1641667916886661,-0.014339108779339669,-0.04697893867963246,0.018300721120953125
"David A Perdue , Jr",Republican,BOIVF,Other,2018-06-26,-0.1026689549459086,-0.018334924125891713,-0.057197202287142465,0.020527354035359043
"David A Perdue , Jr",Republican,SPY,Other,2018-06-27,0.0073255591402756,-0.018811003124698054,-0.055705829084086486,0.01808382283469035
"David A Perdue , Jr",Republican,CZR,Other,2018-06-27,-0.0361452069680949,-0.02487488180239733,-0.06979709474168327,0.020047331136888634
"David A Perdue , Jr",Republican,BOIVF,Other,2018-06-27,-0.0733404980975604,-0.02487488180239733,-0.06979709474168327,0.020047331136888634
John Hoeven,Republican,T,Communication Services,2018-06-27,-0.0029596584810005,-0.003253454374129794,-0.030372537823499003,0.023865629075239418
James M Inhofe,Republican,APTV,Consumer Discretionary,2018-06-28,-0.1788703119064068,-0.00958040400318469,-0.03765461664216624,0.018493808635796857
"David A Perdue , Jr",Republican,CZR,Other,2018-06-28,-0.0781922824955595,-0.02843831127604698,-0.07430963662077289,0.01743301406867887
"David A Perdue , Jr",Republican,BOIVF,Other,2018-06-28,-0.0547090235497068,-0.02843831127604698,-0.07430963662077289,0.01743301406867887
James M Inhofe,Republican,LEA,Other,2018-06-28,-0.2800910622384565,-0.022331249056736786,-0.05846691910680818,0.013804420993334576
Pat Roberts,Republican,NOC,Industrials,2018-07-05,-0.0760845208215493,0.01979039476763263,-0.023035485504801112,0.06261627504006634
Pat Roberts,Republican,TGT,Consumer Staples,2018-07-05,0.1378758225912986,-0.0013402768550529194,-0.026619285582457547,0.023938731872351703
Pat Roberts,Republican,BAC,Financials,2018-07-05,0.0196479629739578,-0.00043421911482585115,-0.025789817617449074,0.02492137938779736
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-05,-0.0924496956805959,-0.006918367163364488,-0.03735683920366925,0.023520104876940263
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-05,-0.0924496956805959,-0.0033334427481482914,-0.030871237702810788,0.024204352206514197
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-06,-0.0854527666562714,-0.009358081316485314,-0.043790926656169876,0.02507476402319927
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-10,-0.1185298958280137,-0.010514936665798037,-0.03603753775285336,0.015007664421257269
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-11,-0.0923888744371237,-0.01785874712163097,-0.05489968648579996,0.019182192242538004
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-11,-0.0923888744371237,-0.01785874712163097,-0.05489968648579996,0.019182192242538004
"David A Perdue , Jr",Republican,RF,Financials,2018-07-13,-0.062967090612775,-0.006654620385860971,-0.03184906789429308,0.018539827122571132
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-16,-0.1102165908125926,-0.012755264056294095,-0.05097584291669077,0.025465314804102586
"David A Perdue , Jr",Republican,BOIVF,Other,2018-07-17,-0.0270096334647229,-0.01674128930019428,-0.050293438486021455,0.016810859885632874
"David A Perdue , Jr",Republican,NFLX,Communication Services,2018-07-19,-0.2891533005285286,-0.005661003642898295,-0.03984910452870141,0.028527097242904816
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-20,-0.0655064957433417,-0.013148571260418004,-0.050423520042812864,0.024126377521976834
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-25,0.0120084055745222,-0.004455886529713657,-0.04100874246441929,0.032096969404991973
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-07-25,0.0120084055745222,-0.004455886529713657,-0.04100874246441929,0.032096969404991973
James M Inhofe,Republican,DHR,Health Care,2018-07-26,0.0413658814989899,0.004188120936324074,-0.02774800572686828,0.036124247599516414
John Hoeven,Republican,WTW,Financials,2018-07-26,-0.0093148075054962,0.005640490905375784,-0.025796957220527272,0.03707793903127884
"David A Perdue , Jr",Republican,AXTA,Other,2018-07-27,-0.1967810581997711,-0.012792003180286038,-0.0572422433581435,0.03165823699757141
"David A Perdue , Jr",Republican,BOIVF,Other,2018-07-31,-0.1279947840745302,-0.011561993145207543,-0.04541917717111879,0.022295190880703693
"David A Perdue , Jr",Republican,CZR,Other,2018-08-01,-0.07818995392167,-0.01654130078809548,-0.05036487540758725,0.017282273831396286
John Hoeven,Republican,CAT,Industrials,2018-08-03,-0.0960545660773957,0.020122417364720594,-0.014126204064730835,0.05437103879417202
Sheldon Whitehouse,Democrat,T,Communication Services,2018-08-06,-0.0570629281208131,0.016143987714676362,-0.020004754885371196,0.05229273031472392
Sheldon Whitehouse,Democrat,BRK-B,Financials,2018-08-06,-0.024649338987654,0.01593149623460601,-0.01876339774486658,0.05062639021407861
"David A Perdue , Jr",Republican,CZR,Other,2018-08-08,-0.1458015444689284,-0.012836389918741923,-0.033230330723676156,0.007557550886192281
"David A Perdue , Jr",Republican,CZR,Other,2018-08-10,-0.2004307649662156,-0.015905829112096162,-0.04597348894003816,0.014161830715845834
"David A Perdue , Jr",Republican,AXTA,Other,2018-08-15,-0.2710105163062556,-0.0033117562237149367,-0.02939686483019009,0.022773352382760213
James M Inhofe,Republican,INTU,Information Technology,2018-08-16,-0.0857052467992165,0.00035027360020543495,-0.0274889140181071,0.028189461218517956
Pat Roberts,Republican,NOC,Industrials,2018-08-20,-0.1857090441869656,0.028451929743225746,-0.007561169411940051,0.06446502889839151
Pat Roberts,Republican,XOM,Energy,2018-08-20,-0.1333124889334619,0.012613762699989104,-0.02334407342687269,0.04857159882685089
Pat Roberts,Republican,NFLX,Communication Services,2018-08-20,-0.2256978163439702,0.015067961855350054,-0.014622963908559236,0.044758887619259335
Christopher A Coons,Democrat,NFLX,Communication Services,2018-08-23,-0.2076147391147468,-0.0034762137467573137,-0.02636349183897671,0.019411064345462085
Pat Roberts,Republican,NFLX,Communication Services,2018-08-24,-0.1779650704182384,0.0005826208345796348,-0.02747688512780225,0.028642126796961515
Pat Roberts,Republican,AAPL,Information Technology,2018-08-24,-0.3189929994067869,-0.0015591980329620878,-0.025653461879677316,0.022535065813753134
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-08-27,-0.0760477963520153,0.00427199194591166,-0.03902112037603192,0.047565104267855235
Pat Roberts,Republican,KSS,Other,2018-08-28,-0.1150501837344701,-0.0021801067750988378,-0.02267381207857897,0.018313598528381294
Pat Roberts,Republican,NOC,Industrials,2018-08-28,-0.1681172296179625,0.024006982231627918,-0.014892250857155107,0.06290621532041094
Pat Roberts,Republican,AAPL,Information Technology,2018-08-28,-0.3188156625057334,0.010172690596025907,-0.012455104096349175,0.03280048528840098
Pat Roberts,Republican,NVDA,Information Technology,2018-08-28,-0.4969617239537256,0.010172690596025907,-0.012455104096349175,0.03280048528840098
Pat Roberts,Republican,NOC,Industrials,2018-08-28,-0.1681172296179625,0.024006982231627918,-0.014892250857155107,0.06290621532041094
Sheldon Whitehouse,Democrat,T,Communication Services,2018-08-28,-0.0309691672204399,0.011575471884612774,-0.016846284776471786,0.03999722854569734
Sheldon Whitehouse,Democrat,GS,Financials,2018-08-28,-0.278473467411695,0.011370525158567187,-0.013891458474221158,0.03663250879135553
Sheldon Whitehouse,Democrat,WMT,Consumer Staples,2018-08-28,-0.0110208471049515,0.013329193169039508,-0.01696855596393443,0.04362694230201343
Sheldon Whitehouse,Democrat,BABA,Other,2018-08-28,-0.1835889579018168,-0.0021801067750988378,-0.02267381207857897,0.018313598528381294
Sheldon Whitehouse,Democrat,LRCX,Information Technology,2018-08-28,-0.2101428009808109,0.00824256528895497,-0.0121935962835948,0.02867872686150473
Sheldon Whitehouse,Democrat,WMT,Consumer Staples,2018-08-28,-0.0110208471049515,0.011137580474437303,-0.0163736236658711,0.038648784614745704
Pat Roberts,Republican,AMZN,Consumer Discretionary,2018-08-29,-0.1768804730133468,0.0032760165606687246,-0.03580343213693549,0.04235546525827293
Pat Roberts,Republican,NOC,Industrials,2018-09-04,-0.129923371676047,0.027226287867612657,-0.012626689413108832,0.06707926514833414
"David A Perdue , Jr",Republican,AXTA,Other,2018-09-05,-0.2004147380280228,-0.006926821656595889,-0.025655869576634304,0.011802226263442517
"A. Mitchell Mcconnell, Jr.",Republican,WFC,Financials,2018-09-06,-0.1557321454910135,-0.002087342865936115,-0.02697136506968279,0.022796679337810558
Sheldon Whitehouse,Democrat,F,Consumer Discretionary,2018-09-07,-0.0893730419646062,-0.006188871669571615,-0.040032692534795494,0.02765494919565226
"David A Perdue , Jr",Republican,MU,Information Technology,2018-09-11,-0.2306434249202383,0.007391737738872017,-0.00805573007193661,0.022839205549680646
"David A Perdue , Jr",Republican,AXTA,Other,2018-09-13,-0.1391392878297433,-0.02198433936889836,-0.05093946702201185,0.00697078828421514
"David A Perdue , Jr",Republican,EPD,Other,2018-09-18,-0.0404296138502368,-0.014515625803582672,-0.044641235707565,0.015609984100399685
John Hoeven,Republican,FDX,Industrials,2018-09-19,-0.2746153472948586,0.019517398097133563,-0.022598335666795782,0.061633131861062895
Shelley M Capito,Republican,GILD,Health Care,2018-09-25,-0.0975557897780839,-0.001051336824648721,-0.03192632855636737,0.029823654907069917
Shelley M Capito,Republican,WAB,Industrials,2018-09-27,-0.3198965743546981,0.008162006120571687,-0.035283283330751106,0.05160729557189448
Susan M Collins,Republican,AMZN,Consumer Discretionary,2018-10-02,-0.1767895875330121,-0.010467463168490555,-0.04558145440774687,0.02464652807076579
"David A Perdue , Jr",Republican,CZR,Other,2018-10-08,0.0646776573116783,-0.015521477014355129,-0.042460691610408066,0.011417737581697786
James M Inhofe,Republican,APTV,Consumer Discretionary,2018-10-08,0.0152597613575711,-0.004226868916487133,-0.04597819749349466,0.03752445966052039
"David A Perdue , Jr",Republican,AXTA,Other,2018-10-10,0.0007222272244606,0.0047709823115078326,-0.04622445197020571,0.05576641659322136
"David A Perdue , Jr",Republican,ENTG,Other,2018-10-10,0.3380052530509505,0.0047709823115078326,-0.04622445197020571,0.05576641659322136
"David A Perdue , Jr",Republican,DVN,Energy,2018-10-10,-0.2052510276488245,0.004555863152977544,-0.054488515372807994,0.06360024167876308
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2018-10-10,0.2202433710648632,0.0046237118999868185,-0.03617704150563093,0.04542446530560455
James M Inhofe,Republican,GE,Industrials,2018-10-10,-0.2515625223394785,0.029351161469135044,-0.01481307727347447,0.07351540021174455
John N Kennedy,Democrat,MTUM,Other,2018-10-11,0.0185597112679549,0.012799099895888438,-0.015708851870846578,0.04130705166262344
Pat Roberts,Republican,WMT,Consumer Staples,2018-10-12,0.0432990491067653,0.010732378316813854,-0.026875680583091248,0.048340437216718934
"David A Perdue , Jr",Republican,BAC,Financials,2018-10-15,0.0470238592036427,0.006288624898335277,-0.03865181000576937,0.05122905980243991
Susan M Collins,Republican,TJX,Consumer Discretionary,2018-10-16,-0.082376805930118,-0.011719375027839167,-0.059612236630401744,0.036173486574723385
Shelley M Capito,Republican,JPM,Financials,2018-10-16,-0.0320053527600008,-0.0021031551401091116,-0.05373351596131201,0.04952720568109379
Shelley M Capito,Republican,JNJ,Health Care,2018-10-17,-0.0154556415939067,-0.008929907003800856,-0.04285969771832375,0.024999883710722055
James M Inhofe,Republican,ALB,Materials,2018-10-17,-0.0566455275445666,0.00534180717608394,-0.027292123829467885,0.037975738181635764
"David A Perdue , Jr",Republican,RF,Financials,2018-10-23,-0.0306683698037756,-0.0030174249303339734,-0.05655406360968244,0.05051921374901448
"David A Perdue , Jr",Republican,BAC,Financials,2018-10-23,0.0706830942583982,0.007935935191477065,-0.04037222777958266,0.05624409816253678
Sheldon Whitehouse,Democrat,NVDA,Information Technology,2018-10-23,-0.3188990024999406,-0.010753833638356785,-0.057484340421643035,0.035976673144929465
"David A Perdue , Jr",Republican,BAC,Financials,2018-10-23,0.0706830942583982,0.007935935191477065,-0.04037222777958266,0.05624409816253678
"David A Perdue , Jr",Republican,RF,Financials,2018-10-24,0.0073642523101191,0.02079982814143485,-0.02831536807473952,0.06991502435760918
"David A Perdue , Jr",Republican,CAT,Industrials,2018-10-24,0.1816291281289395,0.027693316840611028,-0.01462520944833242,0.07001184312955447
Christopher A Coons,Democrat,AAPL,Information Technology,2018-10-24,-0.1998618935192012,0.00722950026456816,-0.02541033939350221,0.03986933992263851
"David A Perdue , Jr",Republican,PG,Consumer Staples,2018-10-24,0.1022213250496657,0.011527019333261133,-0.0264689119159529,0.04952295058247516
"David A Perdue , Jr",Republican,JNJ,Health Care,2018-10-24,0.0106155252769291,0.00974334672245656,-0.030060278380224188,0.0495469718251373
Sheldon Whitehouse,Democrat,LRCX,Information Technology,2018-10-25,0.1843353933737872,0.014283066482073668,-0.009909612344782312,0.038475745308929644
James M Inhofe,Republican,ISRG,Health Care,2018-10-25,0.0747692451062187,0.02031061734240305,-0.007583751059049439,0.04820498574385555
James M Inhofe,Republican,XPO,Other,2018-10-25,-0.4960023374147589,0.02001467311699145,-0.02324378060941878,0.06327312684340172
"David A Perdue , Jr",Republican,ENTG,Other,2018-10-26,0.4284540685910889,0.0147008207632334,-0.04905641326387365,0.07845805479034043
"David A Perdue , Jr",Republican,DVN,Energy,2018-10-26,-0.1469795643379214,0.009268204043109794,-0.029251752713503908,0.04778816079972347
"David A Perdue , Jr",Republican,MU,Information Technology,2018-10-26,0.0944830526193982,0.010944203178059672,-0.031230428278138406,0.05311883463425773
Tina Smith,Republican,MSTY.PA,Other,2018-10-29,-0.7880135135484602,0.016452890598884454,-0.01469631964917473,0.047602100846943635
"David A Perdue , Jr",Republican,GPK,Other,2018-10-30,0.1201517290194293,0.00896291564447358,-0.03024197101253717,0.04816780230148435
Tina Smith,Republican,MSTY.PA,Other,2018-10-30,-0.7880944788636511,0.01270108708861633,-0.029439970563008906,0.05484214474024157
Gary C Peters,Democrat,T,Communication Services,2018-10-30,0.007595529908833,0.008650209056711182,-0.0304119440613013,0.047712362174723626
"David A Perdue , Jr",Republican,GPK,Other,2018-10-31,0.1399943325778461,0.003915030421061022,-0.041327950517403386,0.04915801135952542
"David A Perdue , Jr",Republican,GPK,Other,2018-10-31,0.1399943325778461,0.003915030421061022,-0.041327950517403386,0.04915801135952542
"David A Perdue , Jr",Republican,GPK,Other,2018-11-01,0.1155305239460364,0.01276631816185272,-0.04055246571696752,0.06608510204067293
"David A Perdue , Jr",Republican,GPK,Other,2018-11-02,0.1342905019643749,0.01394064044713773,-0.0432601446204199,0.07114142551469538
James M Inhofe,Republican,AIG,Financials,2018-11-05,0.0017715273065914,0.019567621112958893,-0.016277581463858836,0.055412823689776625
"David A Perdue , Jr",Republican,GPK,Other,2018-11-05,0.1196308799977359,0.006739325356853658,-0.028164405590682878,0.04164305630439018
John Hoeven,Republican,WTW,Financials,2018-11-07,0.0974081758788258,0.015249614560613587,-0.027205884894154077,0.057705114015381254
Gary C Peters,Democrat,GIS,Consumer Staples,2018-11-09,0.1330200266234833,0.016473500145411286,-0.00891397371804549,0.04186097400886804
"David A Perdue , Jr",Republican,GPK,Other,2018-11-20,0.0967190232065537,0.010651613697207027,-0.03809368158132427,0.05939690897573831
"David A Perdue , Jr",Republican,SPY,Other,2018-11-26,0.0823704830072493,0.0046692171491068135,-0.028921617815658888,0.038260052113872504
"David A Perdue , Jr",Republican,AAPL,Information Technology,2018-11-27,0.1415422028961341,-0.01040964500094355,-0.055268697969080086,0.034449407967192994
"David A Perdue , Jr",Republican,AAPL,Information Technology,2018-11-27,0.1415422028961341,-0.01040964500094355,-0.055268697969080086,0.034449407967192994
"David A Perdue , Jr",Republican,AAPL,Information Technology,2018-11-27,0.1415422028961341,-0.01040964500094355,-0.055268697969080086,0.034449407967192994
"David A Perdue , Jr",Republican,AAPL,Information Technology,2018-11-27,0.1415422028961341,-0.01040964500094355,-0.055268697969080086,0.034449407967192994
"David A Perdue , Jr",Republican,AAPL,Information Technology,2018-11-27,0.1415422028961341,-0.01040964500094355,-0.055268697969080086,0.034449407967192994
"David A Perdue , Jr",Republican,GPK,Other,2018-11-28,0.0915517757757267,0.001156065184285226,-0.026944499803972746,0.029256630172543187
John F Reed,Republican,HOLX,Other,2018-11-28,0.0602465136410754,0.001156065184285226,-0.026944499803972746,0.029256630172543187
"David A Perdue , Jr",Republican,KMI,Energy,2018-11-29,0.1858345833156742,0.015681674371094963,-0.007214622615465249,0.03857797135765519
"A. Mitchell Mcconnell, Jr.",Republican,WFC,Financials,2018-12-05,-0.0691932787246631,0.011541387693766798,-0.04453438525672893,0.06761716064426254
"Jerry Moran,",Republican,DIS,Communication Services,2018-12-06,0.1529638400493298,0.012782605374888196,-0.028724199342387118,0.05428941009216349
"Jerry Moran,",Republican,DVA,Health Care,2018-12-06,-0.1825562921285515,0.01165999769257425,-0.026396219896044022,0.04971621528119251
"Jerry Moran,",Republican,AAPL,Information Technology,2018-12-06,0.1592483213370323,0.011177752150855157,-0.023942083599681946,0.04629758790139226
"Jerry Moran,",Republican,BRK-B,Financials,2018-12-06,0.0032478913197653,0.02460636769643229,-0.010664595919401526,0.059877331312266115
"Jerry Moran,",Republican,GOOG,Communication Services,2018-12-06,0.1484902500557074,0.012782605374888196,-0.028724199342387118,0.05428941009216349
"Jerry Moran,",Republican,ABBV,Health Care,2018-12-06,-0.122886555236335,0.01165999769257425,-0.026396219896044022,0.04971621528119251
"Jerry Moran,",Republican,COST,Consumer Staples,2018-12-06,0.0475053143817507,0.012776831956843062,-0.028658425243652225,0.05421208915733831
"Jerry Moran,",Republican,GOOG,Communication Services,2018-12-06,0.1484902500557074,0.012782605374888196,-0.028724199342387118,0.05428941009216349
"Jerry Moran,",Republican,WFC,Financials,2018-12-06,-0.0691932787246631,0.02460636769643229,-0.010664595919401526,0.059877331312266115
"Jerry Moran,",Republican,XOM,Energy,2018-12-06,0.0419723579920672,0.0103706510609647,-0.029629458452770156,0.05037076057469955
"Jerry Moran,",Republican,AAPL,Information Technology,2018-12-06,0.1592483213370323,0.011177752150855157,-0.023942083599681946,0.04629758790139226
"Jerry Moran,",Republican,COST,Consumer Staples,2018-12-06,0.0475053143817507,0.012776831956843062,-0.028658425243652225,0.05421208915733831
"Jerry Moran,",Republican,DVA,Health Care,2018-12-06,-0.1825562921285515,0.01165999769257425,-0.026396219896044022,0.04971621528119251
"Jerry Moran,",Republican,DIS,Communication Services,2018-12-06,0.1529638400493298,0.018394192291823427,-0.015518557701214863,0.05230694228486174
"Jerry Moran,",Republican,XOM,Energy,2018-12-06,0.0419723579920672,0.0103706510609647,-0.029629458452770156,0.05037076057469955
"Jerry Moran,",Republican,GS,Financials,2018-12-06,0.1255584276486789,0.019003980408558645,-0.02391492520483025,0.06192288602194754
"Jerry Moran,",Republican,JPM,Financials,2018-12-06,0.0954707087998762,0.019003980408558645,-0.02391492520483025,0.06192288602194754
"Jerry Moran,",Republican,WY,Real Estate,2018-12-06,-0.0086550527102062,0.012782605374888196,-0.028724199342387118,0.05428941009216349
"Jerry Moran,",Republican,GS,Financials,2018-12-06,0.1255584276486789,0.019003980408558645,-0.02391492520483025,0.06192288602194754
"Jerry Moran,",Republican,MSFT,Information Technology,2018-12-06,0.1116339473284311,0.011177752150855157,-0.023942083599681946,0.04629758790139226
"Jerry Moran,",Republican,MSFT,Information Technology,2018-12-06,0.1116339473284311,0.011177752150855157,-0.023942083599681946,0.04629758790139226
"David A Perdue , Jr",Republican,BWXT,Other,2018-12-06,0.1974528476237935,0.015226904513113065,-0.027768256530407494,0.05822206555663363
"Jerry Moran,",Republican,JPM,Financials,2018-12-06,0.0954707087998762,0.019003980408558645,-0.02391492520483025,0.06192288602194754
"Jerry Moran,",Republican,WY,Real Estate,2018-12-06,-0.0086550527102062,0.012782605374888196,-0.028724199342387118,0.05428941009216349
"Jerry Moran,",Republican,ABBV,Health Care,2018-12-06,-0.122886555236335,0.01165999769257425,-0.026396219896044022,0.04971621528119251
"Jerry Moran,",Republican,USB,Financials,2018-12-06,-0.0247759080839242,0.019003980408558645,-0.02391492520483025,0.06192288602194754
"Jerry Moran,",Republican,WFC,Financials,2018-12-06,-0.0691932787246631,0.019003980408558645,-0.02391492520483025,0.06192288602194754
"Jerry Moran,",Republican,VZ,Communication Services,2018-12-06,0.0072335329891943,0.012782605374888196,-0.028724199342387118,0.05428941009216349
"Jerry Moran,",Republican,USB,Financials,2018-12-06,-0.0247759080839242,0.019003980408558645,-0.02391492520483025,0.06192288602194754
"David A Perdue , Jr",Republican,BWXT,Other,2018-12-07,0.2356022938930999,0.018493529509199694,-0.028136856948917863,0.06512391596731724
"David A Perdue , Jr",Republican,BWXT,Other,2018-12-07,0.2356022938930999,0.018493529509199694,-0.028136856948917863,0.06512391596731724
William Cassidy,Republican,AAPL,Information Technology,2018-12-07,0.2068174285853714,0.014168266551931541,-0.018081705207697307,0.046418238311560396
William Cassidy,Republican,JPM,Financials,2018-12-07,0.1075596881422866,0.022522719772969726,-0.003750723098965153,0.048796162644904585
"David A Perdue , Jr",Republican,BWXT,Other,2018-12-10,0.2406299419136812,0.01537352636105777,-0.023569461654745084,0.05431651437686062
"David A Perdue , Jr",Republican,BWXT,Other,2018-12-11,0.277648265476629,0.01722468573674294,-0.031724998389309526,0.0661743698627954
"David A Perdue , Jr",Republican,RF,Financials,2018-12-12,0.0797838401946529,0.022534057802083868,-0.025804026929349702,0.07087214253351737
Shelley M Capito,Republican,PG,Consumer Staples,2018-12-13,0.0780758318139343,0.01839276843294438,-0.011469059986502345,0.04825459685239107
"David A Perdue , Jr",Republican,BWXT,Other,2018-12-13,0.2063392376968504,0.017773566869826053,-0.028000237730133964,0.06354737146978609
Shelley M Capito,Republican,PEP,Consumer Staples,2018-12-13,0.0660032440855922,0.01839276843294438,-0.011469059986502345,0.04825459685239107
"David A Perdue , Jr",Republican,SU,Other,2018-12-14,0.1162451721550517,0.018468229599264682,-0.02729582947896845,0.0642322886774978
