transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,amount_low_usd,amount_high_usd,amount_mid_usd,party,ret_30,bench_ret_30,rf_30,excess_ret_30,bench_excess_30,ret_90,bench_ret_90,rf_90,excess_ret_90,bench_excess_90,ret_180,bench_ret_180,rf_180,excess_ret_180,bench_excess_180,gics_sector,gics_sub_industry
2020-05-20,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,50001.0,100000.0,70711.38522190045,Democrat,0.17404276155919285,0.053304402871739986,0.00014040323112785025,0.173902358328065,0.053163999640612136,0.27216116270527935,0.12787343443384924,0.00042126883535353876,0.2717398938699258,0.1274521655984957,0.7850801441307689,0.3079879047447298,0.0008427151381387166,0.7842374289926302,0.3071451896065911,Financials,Transaction & Payment Processing Services
2020-05-20,Spouse,FB,"Facebook, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,50001.0,100000.0,70711.38522190045,Democrat,,0.053304402871739986,0.00014040323112785025,,0.053163999640612136,,0.12787343443384924,0.00042126883535353876,,0.1274521655984957,,0.3079879047447298,0.0008427151381387166,,0.3071451896065911,Other,Other
2020-05-11,Spouse,UBER,"Uber Technologies, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,15001.0,50000.0,27387.040730973473,Democrat,0.04456383927344221,0.06863039655365766,0.00012494222162917623,0.04443889705181303,0.06850545433202848,0.17130221517690103,0.14566293547323306,0.00037487349851406115,0.17092734167838697,0.145288061974719,0.5205436642989179,0.2800433059063705,0.0007498875271680916,0.5197937767717498,0.2792934183792024,Industrials,Passenger Ground Transportation
2020-05-08,Spouse,UBER,"Uber Technologies, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,15001.0,50000.0,27387.040730973473,Democrat,-0.0033546998255640226,0.06418870075074623,0.00011304793987321204,-0.0034677477654372346,0.06407565281087302,0.14852085379414048,0.15553619148464382,0.0003391821605744916,0.148181671633566,0.15519700932406932,0.583409476038141,0.3139531889649907,0.0006784793656871013,0.5827309966724539,0.3132747095993036,Industrials,Passenger Ground Transportation
2020-05-01,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,15001.0,50000.0,27387.040730973473,Democrat,0.12538713659887946,0.08332896347847796,0.00011066896144962257,0.12527646763742983,0.08321829451702834,0.4298130690908004,0.20074469226504643,0.0003320436285614292,0.429481025462239,0.200412648636485,0.36513789538661334,0.3420343180801251,0.0006641975100940556,0.3644736978765193,0.341370120570031,Consumer Discretionary,Broadline Retail
2020-05-05,Spouse,QSR,Restaurant Brands International Inc.,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,15001.0,50000.0,27387.040730973473,Democrat,0.15811903755757473,0.0854297296906239,0.0001308889744213726,0.15798814858315335,0.08529884071620253,0.12329303273555392,0.16473415478422648,0.00039271832127729667,0.12290031441427662,0.1643414364629492,0.2708520346361645,0.34326328843071785,0.0007855908702343317,0.27006644376593014,0.3424776975604835,Other,Other
2020-05-05,Spouse,MCD,McDonald's Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,15001.0,50000.0,27387.040730973473,Democrat,0.07153566926133847,0.0854297296906239,0.0001308889744213726,0.0714047802869171,0.08529884071620253,0.23151860733385288,0.16473415478422648,0.00039271832127729667,0.23112588901257558,0.1643414364629492,0.21343624834644137,0.34326328843071785,0.0007855908702343317,0.21265065747620704,0.3424776975604835,Consumer Discretionary,Restaurants
2020-05-05,Spouse,DPZ,"Domino's Pizza, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,50001.0,100000.0,70711.38522190045,Democrat,0.02688647914311182,0.0854297296906239,0.0001308889744213726,0.026755590168690446,0.08529884071620253,0.06467956305964462,0.16473415478422648,0.00039271832127729667,0.06428684473836732,0.1643414364629492,0.03223640977871978,0.34326328843071785,0.0007855908702343317,0.031450818908485445,0.3424776975604835,Consumer Discretionary,Restaurants
2020-05-05,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,15001.0,50000.0,27387.040730973473,Democrat,0.5609024622773071,0.0854297296906239,0.0001308889744213726,0.5607715733028857,0.08529884071620253,0.34664536692541814,0.16473415478422648,0.00039271832127729667,0.34625264860414084,0.1643414364629492,0.3439496374666633,0.34326328843071785,0.0007855908702343317,0.34316404659642896,0.3424776975604835,Other,Other
2020-05-07,Spouse,STZ,"Constellation Brands, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,15001.0,50000.0,27387.040730973473,Democrat,0.10098882078350457,0.07515993503796259,0.00011304793987321204,0.10087577284363136,0.07504688709808938,0.19833434368793723,0.18048445966454363,0.0003391821605744916,0.19799516152736274,0.18014527750396914,0.3598995360533306,0.3381138299893385,0.0006784793656871013,0.3592210566876435,0.3374353506236514,Consumer Staples,Distillers & Vintners
2020-05-07,Spouse,MTCH,"Match Group, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,50001.0,100000.0,70711.38522190045,Democrat,0.1585380353522836,0.07515993503796259,0.00011304793987321204,0.1584249874124104,0.07504688709808938,0.3430957960586598,0.18048445966454363,0.0003391821605744916,0.3427566138980853,0.18014527750396914,0.687280430438842,0.3381138299893385,0.0006784793656871013,0.6866019510731549,0.3374353506236514,Other,Other
2020-05-07,Spouse,BLL,Ball Corporation,Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,50001.0,100000.0,70711.38522190045,Democrat,,0.07515993503796259,0.00011304793987321204,,0.07504688709808938,,0.18048445966454363,0.0003391821605744916,,0.18014527750396914,,0.3381138299893385,0.0006784793656871013,,0.3374353506236514,Other,Other
2020-05-07,Spouse,BRY,Berry Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,15001.0,50000.0,27387.040730973473,Democrat,,0.07515993503796259,0.00011304793987321204,,0.07504688709808938,,0.18048445966454363,0.0003391821605744916,,0.18014527750396914,,0.3381138299893385,0.0006784793656871013,,0.3374353506236514,Other,Other
2020-05-07,Spouse,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,1001.0,15000.0,3874.9193539995126,Democrat,0.17021274950810295,0.07515993503796259,0.00011304793987321204,0.17009970156822973,0.07504688709808938,-0.0001398701417514303,0.18048445966454363,0.0003391821605744916,-0.0004790523023259219,0.18014527750396914,0.8060250464837899,0.3381138299893385,0.0006784793656871013,0.8053465671181028,0.3374353506236514,Industrials,Aerospace & Defense
2020-05-20,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,"$1,000,001 - $5,000,000",Equity pursuant to the company he founded with predetermined dates (exercise of stock options) pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,1000001.0,5000000.0,2236069.095533499,Republican,-0.009547690383462926,0.053304402871739986,0.00014040323112785025,-0.009688093614590776,0.053163999640612136,0.09000423760214993,0.12787343443384924,0.00042126883535353876,0.08958296876679639,0.1274521655984957,0.2329864327117861,0.3079879047447298,0.0008427151381387166,0.23214371757364738,0.3071451896065911,Financials,Financial Exchanges & Data
2020-05-20,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$5,000,001 - $25,000,000",Equity pursuant to the company he founded with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,5000001.0,25000000.0,11180341.005532881,Republican,-0.009547690383462926,0.053304402871739986,0.00014040323112785025,-0.009688093614590776,0.053163999640612136,0.09000423760214993,0.12787343443384924,0.00042126883535353876,0.08958296876679639,0.1274521655984957,0.2329864327117861,0.3079879047447298,0.0008427151381387166,0.23214371757364738,0.3071451896065911,Financials,Financial Exchanges & Data
2020-05-20,Self,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$1,000,001 - $5,000,000",Equity compensation by former employer with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,1000001.0,5000000.0,2236069.095533499,Republican,-0.009547690383462926,0.053304402871739986,0.00014040323112785025,-0.009688093614590776,0.053163999640612136,0.09000423760214993,0.12787343443384924,0.00042126883535353876,0.08958296876679639,0.1274521655984957,0.2329864327117861,0.3079879047447298,0.0008427151381387166,0.23214371757364738,0.3071451896065911,Financials,Financial Exchanges & Data
2020-04-13,Self,V,Visa Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/daea9cc7-b900-481c-978c-a78b266b3ba1/,50001.0,100000.0,70711.38522190045,Republican,0.14529587270202415,0.08333489514690884,0.00023788575371530563,0.14505798694830885,0.08309700939319353,0.19315298674180514,0.22205010840164952,0.0007138270435029792,0.19243915969830216,0.22133628135814654,0.2641541589889942,0.3525925869608959,0.001428163636054025,0.26272599535294017,0.3511644233248419,Financials,Transaction & Payment Processing Services
2020-04-13,Self,MSFT,Microsoft Corporation,Stock,Sale (Partial),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/daea9cc7-b900-481c-978c-a78b266b3ba1/,50001.0,100000.0,70711.38522190045,Republican,0.10008882411699016,0.08333489514690884,0.00023788575371530563,0.09985093836327485,0.08309700939319353,0.2735926443692769,0.22205010840164952,0.0007138270435029792,0.2728788173257739,0.22133628135814654,0.3698497637891871,0.3525925869608959,0.001428163636054025,0.3684216001531331,0.3511644233248419,Information Technology,Systems Software
2020-04-16,Joint,DOW,Dow Inc.,Stock,Sale (Full),"$1,001 - $15,000","Full sale from Wells Fargo Acct. This full sale was less than $1,000 but disclosing anyway for full transparency.","David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,0.24219717034343424,0.08742833866037869,0.0001308889744213726,0.24206628136901287,0.08729744968595732,0.4841999567644557,0.22565411207175545,0.00039271832127729667,0.4838072384431784,0.22526139375047816,0.8363424841862936,0.34166919785257766,0.0007855908702343317,0.8355568933160593,0.3408836069823433,Materials,Commodity Chemicals
2020-04-14,Joint,DD,"DuPont de Nemours, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,50001.0,100000.0,70711.38522190045,Republican,0.2870152580426113,0.06678349026571984,0.00019628596526022335,0.2868189720773511,0.06658720430045961,0.47694771995413143,0.18954271521537014,0.0005889734878836705,0.47635874646624776,0.18895374172748647,0.8328768238478292,0.3095437068548883,0.0011782938655366948,0.8316985299822925,0.3083654129893516,Materials,Specialty Chemicals
2020-04-14,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,100001.0,250000.0,158114.6735758576,Republican,-0.03716180200175301,0.06678349026571984,0.00019628596526022335,-0.03735808796701323,0.06658720430045961,0.06831135331712179,0.18954271521537014,0.0005889734878836705,0.06772237982923812,0.18895374172748647,0.18985179029391075,0.3095437068548883,0.0011782938655366948,0.18867349642837405,0.3083654129893516,Financials,Multi-Sector Holdings
2020-04-14,Joint,BAC,Bank of America Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,50001.0,100000.0,70711.38522190045,Republican,0.09481656902969826,0.06678349026571984,0.00019628596526022335,0.09462028306443804,0.06658720430045961,0.06510950040848673,0.18954271521537014,0.0005889734878836705,0.06452052692060306,0.18895374172748647,0.2903267233147515,0.3095437068548883,0.0011782938655366948,0.2891484294492148,0.3083654129893516,Financials,Diversified Banks
2020-04-14,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,15001.0,50000.0,27387.040730973473,Republican,0.11120423144466751,0.06678349026571984,0.00019628596526022335,0.11100794547940729,0.06658720430045961,0.6555860558564337,0.18954271521537014,0.0005889734878836705,0.65499708236855,0.18895374172748647,0.8911356690171637,0.3095437068548883,0.0011782938655366948,0.889957375151627,0.3083654129893516,Information Technology,"Technology Hardware, Storage & Peripherals"
2020-04-03,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,0.14296670432739966,0.18695277681583677,6.902998345115208e-05,0.1428976743439485,0.18688374683238562,0.16201987658965855,0.3583068050161329,0.00020710424609804434,0.1618127723435605,0.35809970077003483,0.2163818036100773,0.4905310339618052,0.00041425138436479436,0.2159675522257125,0.4901167825774404,Health Care,Pharmaceuticals
2020-04-06,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,0.3002028720438168,0.09733151745673152,7.14096993799096e-05,0.3001314623444369,0.09726010775735161,0.4865256949331953,0.2664546860789119,0.00021424439653938698,0.4863114505366559,0.2662404416823725,1.0915677721183088,0.38714861270858814,0.00042853469374026787,1.0911392374245685,0.38672007801484787,Communication Services,Movies & Entertainment
2020-04-03,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,0.3747394085616944,0.18695277681583677,6.902998345115208e-05,0.37467037857824326,0.18688374683238562,0.5296395275820682,0.3583068050161329,0.00020710424609804434,0.5294324233359702,0.35809970077003483,1.1873697042808473,0.4905310339618052,0.00041425138436479436,1.1869554528964825,0.4901167825774404,Communication Services,Movies & Entertainment
2020-04-01,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,0.1464025364501953,0.1546245699251163,7.497919691989985e-05,0.1463275572532754,0.1545495907281964,0.23213804376229663,0.36023880619434334,0.00022495445682091386,0.23191308930547572,0.36001385173752243,0.8297817180067077,0.49814609264318954,0.000449959518149301,0.8293317584885584,0.49769613312504024,Information Technology,Semiconductors
2020-04-01,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,0.1464025364501953,0.1546245699251163,7.497919691989985e-05,0.1463275572532754,0.1545495907281964,0.23213804376229663,0.36023880619434334,0.00022495445682091386,0.23191308930547572,0.36001385173752243,0.8297817180067077,0.49814609264318954,0.000449959518149301,0.8293317584885584,0.49769613312504024,Information Technology,Semiconductors
2020-04-14,Joint,DIS,The Walt Disney Company,Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,100001.0,250000.0,158114.6735758576,Republican,0.14618516647819746,0.06678349026571984,0.00019628596526022335,0.14598888051293724,0.06658720430045961,0.20833729199707718,0.18954271521537014,0.0005889734878836705,0.2077483185091935,0.18895374172748647,0.6721684359499993,0.3095437068548883,0.0011782938655366948,0.6709901420844626,0.3083654129893516,Communication Services,Movies & Entertainment
2020-04-14,Joint,MU,"Micron Technology, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,50001.0,100000.0,70711.38522190045,Republican,0.03842947032299593,0.06678349026571984,0.00019628596526022335,0.038233184357735706,0.06658720430045961,-0.09722774022433389,0.18954271521537014,0.0005889734878836705,-0.09781671371221756,0.18895374172748647,0.4743808870078081,0.3095437068548883,0.0011782938655366948,0.4732025931422714,0.3083654129893516,Information Technology,Semiconductors
2020-04-14,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,50001.0,100000.0,70711.38522190045,Republican,-0.06385805917586762,0.06678349026571984,0.00019628596526022335,-0.06405434514112784,0.06658720430045961,0.03459507593510591,0.18954271521537014,0.0005889734878836705,0.03400610244722224,0.18895374172748647,0.005756749939447081,0.3095437068548883,0.0011782938655366948,0.004578456073910386,0.3083654129893516,Health Care,Pharmaceuticals
2020-04-06,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,-0.034366846985039334,0.09733151745673152,7.14096993799096e-05,-0.034438256684419244,0.09726010775735161,0.04848784333556777,0.2664546860789119,0.00021424439653938698,0.048273598939028384,0.2662404416823725,0.010300894029645846,0.38714861270858814,0.00042853469374026787,0.009872359335905578,0.38672007801484787,Health Care,Pharmaceuticals
2020-04-03,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,15001.0,50000.0,27387.040730973473,Republican,0.04550803941218717,0.18695277681583677,6.902998345115208e-05,0.04543900942873602,0.18688374683238562,0.09294715944147902,0.3583068050161329,0.00020710424609804434,0.09274005519538098,0.35809970077003483,0.06731618816190066,0.4905310339618052,0.00041425138436479436,0.06690193677753586,0.4901167825774404,Health Care,Pharmaceuticals
2020-04-14,Joint,LGF-B,Lions Gate Entertainment Corp.,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,50001.0,100000.0,70711.38522190045,Republican,,0.06678349026571984,0.00019628596526022335,,0.06658720430045961,,0.18954271521537014,0.0005889734878836705,,0.18895374172748647,,0.3095437068548883,0.0011782938655366948,,0.3083654129893516,Other,Other
2020-04-14,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,100001.0,250000.0,158114.6735758576,Republican,0.1018377904364951,0.06678349026571984,0.00019628596526022335,0.10164150447123488,0.06658720430045961,0.07255231779912741,0.18954271521537014,0.0005889734878836705,0.07196334431124374,0.18895374172748647,0.3025774021558387,0.3095437068548883,0.0011782938655366948,0.30139910829030203,0.3083654129893516,Other,Other
2020-04-14,Joint,FDX,FedEx Corporation,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,100001.0,250000.0,158114.6735758576,Republican,0.04277269825974184,0.06678349026571984,0.00019628596526022335,0.042576412294481614,0.06658720430045961,0.6775025884819597,0.18954271521537014,0.0005889734878836705,0.676913614994076,0.18895374172748647,1.111905219411892,0.3095437068548883,0.0011782938655366948,1.1107269255463552,0.3083654129893516,Industrials,Air Freight & Logistics
2020-04-14,Joint,DVN,Devon Energy Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,15001.0,50000.0,27387.040730973473,Republican,0.3644347282088962,0.06678349026571984,0.00019628596526022335,0.364238442243636,0.06658720430045961,0.20924466028153899,0.18954271521537014,0.0005889734878836705,0.20865568679365532,0.18895374172748647,0.7659674282260625,0.3095437068548883,0.0011782938655366948,0.7647891343605258,0.3083654129893516,Energy,Oil & Gas Exploration & Production
2020-04-14,Joint,DAL,"Delta Air Lines, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,0.07253468851435718,0.06678349026571984,0.00019628596526022335,0.07233840254909696,0.06658720430045961,0.12550952673396099,0.18954271521537014,0.0005889734878836705,0.12492055324607731,0.18895374172748647,0.6312145598430849,0.3095437068548883,0.0011782938655366948,0.6300362659775482,0.3083654129893516,Industrials,Passenger Airlines
2020-04-14,Joint,ALB,Albemarle Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,50001.0,100000.0,70711.38522190045,Republican,0.178391705938572,0.06678349026571984,0.00019628596526022335,0.17819541997331179,0.06658720430045961,0.43639987545711256,0.18954271521537014,0.0005889734878836705,0.4358109019692289,0.18895374172748647,1.3221469832887776,0.3095437068548883,0.0011782938655366948,1.3209686894232409,0.3083654129893516,Materials,Specialty Chemicals
2020-04-14,Joint,HBI,Hanesbrands Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,100001.0,250000.0,158114.6735758576,Republican,,0.06678349026571984,0.00019628596526022335,,0.06658720430045961,,0.18954271521537014,0.0005889734878836705,,0.18895374172748647,,0.3095437068548883,0.0011782938655366948,,0.3083654129893516,Other,Other
2020-04-14,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,100001.0,250000.0,158114.6735758576,Republican,0.030894291124864193,0.06678349026571984,0.00019628596526022335,0.03069800515960397,0.06658720430045961,0.021138177426628157,0.18954271521537014,0.0005889734878836705,0.020549203938744487,0.18895374172748647,0.37777772493945583,0.3095437068548883,0.0011782938655366948,0.37659943107391913,0.3083654129893516,Other,Other
2020-04-14,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,100001.0,250000.0,158114.6735758576,Republican,0.30174285533820755,0.06678349026571984,0.00019628596526022335,0.3015465693729473,0.06658720430045961,0.28758162329907355,0.18954271521537014,0.0005889734878836705,0.2869926498111899,0.18895374172748647,0.5403049970870344,0.3095437068548883,0.0011782938655366948,0.5391267032214977,0.3083654129893516,Other,Other
2020-04-14,Joint,FEYE,"FireEye, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,100001.0,250000.0,158114.6735758576,Republican,,0.06678349026571984,0.00019628596526022335,,0.06658720430045961,,0.18954271521537014,0.0005889734878836705,,0.18895374172748647,,0.3095437068548883,0.0011782938655366948,,0.3083654129893516,Other,Other
2020-04-14,Joint,SBUX,Starbucks Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,15001.0,50000.0,27387.040730973473,Republican,0.0729496927030635,0.06678349026571984,0.00019628596526022335,0.07275340673780328,0.06658720430045961,0.05984593320691145,0.18954271521537014,0.0005889734878836705,0.05925695971902778,0.18895374172748647,0.45660999490662824,0.3095437068548883,0.0011782938655366948,0.45543170104109154,0.3083654129893516,Consumer Discretionary,Restaurants
2020-04-03,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,1001.0,15000.0,3874.9193539995126,Republican,0.21587357347525415,0.18695277681583677,6.902998345115208e-05,0.215804543491803,0.18688374683238562,0.2715602144596232,0.3583068050161329,0.00020710424609804434,0.27135311021352515,0.35809970077003483,0.6640940752209354,0.4905310339618052,0.00041425138436479436,0.6636798238365706,0.4901167825774404,Consumer Discretionary,Restaurants
2020-04-14,Joint,VIAC,ViacomCBS Inc.,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,50001.0,100000.0,70711.38522190045,Republican,,0.06678349026571984,0.00019628596526022335,,0.06658720430045961,,0.18954271521537014,0.0005889734878836705,,0.18895374172748647,,0.3095437068548883,0.0011782938655366948,,0.3083654129893516,Other,Other
2020-04-14,Joint,RF,Regions Financial Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,50001.0,100000.0,70711.38522190045,Republican,0.1837941490883359,0.06678349026571984,0.00019628596526022335,0.1835978631230757,0.06658720430045961,0.10882298206784413,0.18954271521537014,0.0005889734878836705,0.10823400857996046,0.18895374172748647,0.6126256831835224,0.3095437068548883,0.0011782938655366948,0.6114473893179857,0.3083654129893516,Financials,Regional Banks
